x,y,class
4.531998883208595,4.859823947882578,3
3.602098522568505,5.23978412274329,3
3.465593653581666,4.8822108074354915,3
4.139010307661099,4.965574612720329,3
4.593351704851504,4.944664964604672,3
4.632691571587435,5.005179828137948,3
5.45092226744404,4.6787075162960585,3
2.919613100029257,5.394737779071416,3
3.560202633419165,5.206323435979334,3
2.641262106420352,5.244307205367997,3
5.016813741467088,4.9409156465542,3
4.179702422292795,4.77899121386795,3
2.6327225521865705,4.44325711126266,3
5.440497408521573,5.274232721256575,3
4.330153714410545,5.563381090643997,3
5.641081872084134,4.800731014537121,3
3.0748824373246633,5.148920213019908,3
6.0287301417510815,4.826396241710279,3
4.658375985485025,4.844071871050084,3
3.9382104501344144,5.033153654400099,3
4.808168328306879,4.767120725576077,3
3.709150346960751,4.949073024519121,3
4.963006810911374,4.944997542751808,3
1.978862267537762,5.128730472357482,3
4.06190942070975,5.01747828708655,3
5.395400663064457,5.953503728449071,3
2.101382934408802,4.882590463969043,3
3.7557332600510813,4.84273498137619,3
2.985528093913011,5.099510886225291,3
3.9981916046377135,4.933265459105623,3
5.756365808471173,5.107011015573981,3
4.016812405683988,5.169797737511319,3
2.3569589668305415,4.801733102027559,3
3.980472807636268,4.398376462354811,3
3.5783818679684614,4.842173296382515,3
5.240702503830493,5.304863973915234,3
4.477660184513744,5.267214413694792,3
3.6251928167543337,4.855448949154403,3
3.8145447261995686,5.388147882408989,3
-0.575654975471416,8.360837414693465,1
0.8374150763267618,9.698766340826204,1
0.8372003228169196,11.586251404049708,1
0.4876516531841609,11.313708051794475,1
0.9264461208170427,10.847362529424938,1
1.4142094811142147,9.424191762979165,1
0.9385186587154712,11.81373170844193,1
-3.299287626823798,11.831625118579524,1
-0.9626554572361157,8.732141284098374,1
0.61600964748207,12.23182874455496,1
0.4459330187096566,10.844613844008506,1
1.787039900263754,10.659795885365025,1
0.4086866701800576,9.177297878962174,1
0.505356718339504,10.877758769855236,1
0.3076889885259242,10.407137215353858,1
-0.1037312977059307,10.922149945205508,1
-0.44371586474658886,11.310480160094114,1
0.33270835373485186,10.918564704639651,1
1.4564426570400522,11.275452698806744,1
0.08064615939449404,11.542460571089018,1
0.3765415121980745,8.16241638037958,1
-1.636657879896742,8.67059482399862,1
0.5556441902089182,9.565523793770042,1
-0.5412442306767553,9.349281782583343,1
-0.43438312846609933,9.436701147688304,1
-0.30094282397187944,10.481410835136028,1
0.4621240615213415,10.297930689780383,1
0.10353982620674046,10.022993427432414,1
-0.9375714703745613,9.867808638094104,1
0.34497318217801554,10.899770917744805,1
-1.158497181870271,8.391853399074456,1
-0.38751913942310445,8.406101948908578,1
0.1749154568882394,8.67454672071273,1
0.4471829609342032,10.468791557208803,1
-2.0516659977547818,9.961322636273863,1
-1.723790218473644,10.746021898878485,1
-0.9912600639909781,10.336431402216418,1
-1.1936724801726495,8.84779813398994,1
-0.21212819233196006,9.890222807414347,1
0.093649471702964,9.977277737598095,1
0.3546838572400196,9.901551552648817,1
0.9858353676052142,10.532750103182346,1
0.22416942112090382,11.748131075075076,1
-0.3860253455259155,10.349168331999039,1
-0.08488275932822875,9.927217879371813,1
-1.4088482705767813,8.772869501605605,1
0.14929479088984066,9.24576373606582,1
0.2194373399730507,10.705955603725998,1
0.43439623929142857,10.125001058657189,1
-0.0196933760472362,9.202753227358448,1
0.7548380929998013,9.679455981674211,1
0.42390372165940937,7.677330290892566,1
0.34821789782096546,11.923719465540675,1
0.4905129237616661,10.658350327014688,1
1.5046005574104275,9.94751478264413,1
0.09350870934128108,9.36713583242953,1
-0.06788223928296788,9.625410026029941,1
0.7267305991052547,8.286527912628348,1
0.043564761051895176,10.134373849889597,1
0.8850855105993352,10.766228805002871,1
0.23163578320296474,10.561375688072715,1
-1.3217473655895713,10.300149738541453,1
0.4843233464615314,11.217885823121435,1
-0.06814828150417718,11.057657327513466,1
2.0229849638547766,9.722514944160938,1
-1.1313680752059607,11.200924516160544,1
-8.210515322092592,-7.047027773523705,0
-11.160486700246786,-7.00374485330258,0
-6.0500327583042,-7.11391241294012,0
-10.171335052529404,-7.276850856858418,0
-12.865890705451767,-6.938294875697661,0
-12.018068009682786,-6.824028945441159,0
-9.659304472032012,-6.94541700118648,0
-11.14702659311458,-7.148142239531695,0
-8.154890211049988,-6.849255574230391,0
-12.89447696865183,-7.095946785493941,0
-8.138498378557797,-7.218141467385694,0
-8.528582913295518,-7.22005136659815,0
-8.457441289357586,-6.994695931139139,0
-10.973304849736387,-6.639988104574452,0
-12.57294295934443,-6.874722943408087,0
-9.862994028381829,-6.78644943233783,0
-10.88039828315516,-7.209770145345252,0
-8.145436202542516,-6.950876284049536,0
-11.035613243183176,-6.87764465024843,0
-15.092231664065936,-6.905416323874397,0
-6.903809769508877,-7.074547978564334,0
-14.635697484351033,-7.3853728991237375,0
-7.548224406432602,-6.799133725542594,0
-9.780042946469557,-6.914081087142313,0
-12.192516602721664,-6.905336462946814,0
-8.167351546333506,-7.295544442143065,0
-9.446195269775918,-7.0349389503630295,0
-7.553269395436175,-6.939330085961194,0
-9.916473607847701,-6.827686315094683,0
-11.11339445618591,-7.47227792201983,0
-11.352276937713262,-7.217282476122564,0
-10.022350074736469,-7.01137302823337,0
-9.172078435132109,-6.832621992934933,0
-12.093385374410255,-7.174819739891219,0
-4.182625220187063,-6.914467419521645,0
-9.560892794527781,-6.598307859500541,0
-17.20562402037628,-6.774802328207917,0
-4.308185607492151,-6.993439120806199,0
-9.739052364546048,-7.186671638700408,0
-9.676908541136534,-6.883663841952595,0
-4.418948773145205,-7.179365703253987,0
-9.264229754610774,-7.009320589735767,0
-14.429944939770108,-6.876499154606142,0
-14.57486518051362,-6.464628485974128,0
-15.884907360582519,-7.315888941304891,0
-12.938633251698041,-7.125612915876621,0
-9.956917767124175,-6.883448047863973,0
-6.801252295756991,-7.099731129717929,0
-12.938891851437269,-7.1182754844335765,0
0.3246654425233135,-1.2260217580763544,2
-7.913303736320044,-6.581788275006846,0
-8.52112283701344,-6.856647645825555,0
-6.117052401874715,-6.828187766962127,0
-11.67736333645135,-7.082855512348901,0
-9.473537722644352,-6.768483874933577,0
-9.65865231553373,-6.802154280285943,0
-10.627410233889679,-6.7240825786738485,0
-16.095804899642506,-7.066387213605585,0
