x,y,class
7038388,5.331792919570236,1
3.4149436406145335,4.991403365333924,1
4.718528624689333,4.811444132439062,1
4.256882166113469,4.876408316303486,1
2.684621658586182,5.1988962754012435,1
3.2025983439034205,4.712324120775962,1
4.254564426524368,4.774348096072591,1
5.179546478679567,5.055057621585707,1
3.3896379532474876,4.911878293224466,1
4.664723677994257,5.106530364177943,1
3.482631768659111,5.400705469712794,1
3.307839786957121,5.028188634252703,1
4.82023094829495,4.902823625484031,1
2.8467805062976543,5.120937645048411,1
4.905350842640862,4.983270319563129,1
4.517837222282277,5.008069333282454,1
2.9074536696879276,4.830166155277143,1
3.244484136022089,5.1107073714152005,1
6.283907474636445,5.117959383001991,1
3.64873897996556,5.090346685653801,1
3.6824015947931446,4.917971378215221,1
4.4584519213536975,5.1041229150430265,1
3.813160078151656,5.054520648574454,1
4.142196404119304,4.9528270857491945,1
4.397747424421851,5.260500099178093,1
4.190664282231451,5.0436707392460765,1
1.9068272212151887,4.933596219323279,1
5.328767350418461,4.9743937981594355,1
4.668414143076728,4.812588622706964,1
1.846339612429456,4.929366574174816,1
2.839339118524925,5.296766965244401,1
3.5105759119765003,4.750054322611119,1
3.004093793098068,3.2566087612383203,1
5.75865793705775,5.095823852220111,1
3.445700109536882,5.377659104967422,1
3.066197807053962,5.01041824186243,1
3.509025225965132,5.069133950224525,1
4.49123245143208,5.1743900794287505,1
3.950423824198741,4.790478139368863,1
5.054262700093727,5.321183621647925,1
0.2232413442352974,10.038516630453067,3
-0.8963840606259457,11.145151871545018,3
-0.16909590901374427,12.739613996565646,3
-0.42884649976198186,10.721967329209663,3
-0.3264265227857719,9.376594790147536,3
-1.7438224438772272,8.611738092158234,3
-0.9018031046098551,12.720854223478819,3
0.7518642853960837,10.689466406451972,3
0.9361918711272562,10.3400615682806,3
-0.11707971242170845,10.799097004944947,3
1.2364887269211673,11.316923843562975,3
-2.0704601738753943,10.036584736188278,3
1.5040530338087277,9.401066034128096,3
0.3954040014604784,9.332677314428608,3
0.08501321686836971,9.92009593958269,3
-1.747937105260888,10.396136698983359,3
-1.1846897390888913,8.936542041828535,3
-0.42083863007079697,10.1997954545505,3
1.0872918848921915,10.497658531667565,3
1.011863128422794,10.245128479064038,3
1.896980929846876,9.01278909265393,3
0.6146915740245174,9.231945754675825,3
0.20484329796054412,10.600093720550102,3
0.21746943526674267,10.591203965451747,3
-0.8032529455689658,10.008897040825177,3
-1.4718998453043906,9.96922687168504,3
0.2687543916584738,9.117663460567703,3
-0.732745381421348,11.39613879396857,3
0.8782005809210173,9.170056125148495,3
1.9933457749831796,9.891764660899776,3
-0.4870348577735112,9.66965948008763,3
0.7773972235923918,8.342043039795273,3
-1.0643435685368237,10.328597652872862,3
-1.120950704386498,10.273083366315626,3
0.2806876379234111,11.433847153349133,3
-1.4186048290638344,10.003474232528529,3
0.06832300785654466,10.222841993890734,3
0.9273838105645282,7.267261135342327,3
0.2590123170690628,10.8143430427053,3
-0.42855177490004365,9.785174938406165,3
1.2058407406113374,13.31656453113942,3
-0.05327815052114984,10.895853934285938,3
-1.1571769768678095,8.706216458706338,3
